creator_id,creator_name,brand_name,creator_niche,product_category,campaign_date,followers,avg_views,engagement_rate,product_price,discount_rate,campaign_duration_days,planned_posts,planned_live_sessions,products_promoted,historical_conversion_rate,brand_fit_score,creator_cost,gross_margin_rate,orders,gmv,revenue,source_file
kieuchii2,kieuchii2,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,21600.0,1152.0,0.04,175310.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,679393.91,679393.91,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huongthao0311,huongthao0311,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,146.0,0.0,0.04,175310.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,669271.9,669271.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
meoocte2302,meoocte2302,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1595.0,180.78571428571428,0.04,175310.0,0.0,30.0,14.0,0.0,3.0,0.02,70.0,1000000.0,0.35,3.0,657268.53,657268.53,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
leejcuin,leejcuin,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3182.0,182.0,0.04,175310.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,657018.38,657018.38,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thanhh__hangg_1006,thanhh__hangg_1006,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2842.0,1328.5,0.04,175310.0,0.0,30.0,2.0,0.0,2.0,0.02,70.0,1000000.0,0.35,3.0,644082.47,644082.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mailinhxu,mailinhxu,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1318.0,162.6086956521739,0.04,175310.0,0.0,30.0,0.0,23.0,6.0,0.02,70.0,1000000.0,0.35,3.0,637049.87,637049.87,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mimireview03_,mimireview03_,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1084.0,630.0,0.04,175310.0,0.0,30.0,4.0,0.0,3.0,0.02,70.0,1000000.0,0.35,3.0,621173.52,621173.52,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
gocnhoxinkxink,gocnhoxinkxink,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1368.0,635.2,0.04,175310.0,0.0,30.0,5.0,0.0,5.0,0.02,70.0,1000000.0,0.35,3.0,608942.17,608942.17,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
i_hanh_09,i_hanh_09,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7235.0,562.5,0.04,175310.0,0.0,30.0,2.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,585113.17,585113.17,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
m.ca.po0,m.ca.po0,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1394.0,26.5,0.04,175310.0,0.0,30.0,2.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,579788.67,579788.67,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
yenly191002,yenly191002,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1357.0,233.25,0.04,175310.0,0.0,30.0,8.0,0.0,7.0,0.02,70.0,1000000.0,0.35,3.0,561926.15,561926.15,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hong.linh.pphilt,hong.linh.pphilt,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,24300.0,0.0,0.04,175310.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,1000000.0,0.35,3.0,536505.39,536505.39,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chuotbachthinghiem,chuotbachthinghiem,RETOLAB,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1269.0,109.5,0.04,175310.0,0.0,30.0,2.0,0.0,2.0,0.02,70.0,1000000.0,0.35,3.0,529821.22,529821.22,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huynhdangthong,huynhdangthong,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1100000.0,69928.57142857143,0.04,893760.0,0.0,30.0,2.0,19.0,45.0,0.02,70.0,27500000.0,0.35,2604.0,2328064881.34,2328064881.34,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
armafvietnam,armafvietnam,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,67600.0,5341.0615384615385,0.04,893760.0,0.0,30.0,8.0,57.0,148.0,0.02,70.0,1690000.0,0.35,1300.0,1162142547.13,1162142547.13,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuthuy.official,thuthuy.official,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,407200.0,35741.181818181816,0.04,893760.0,0.0,30.0,3.0,8.0,33.0,0.02,70.0,10180000.0,0.35,662.0,591720924.58,591720924.58,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hoanhathuynhofficial,hoanhathuynhofficial,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1000000.0,19408.75,0.04,893760.0,0.0,30.0,2.0,22.0,29.0,0.02,70.0,25000000.0,0.35,526.0,470248085.26,470248085.26,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huonghoasangchanh1,huonghoasangchanh1,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,20200.0,1940.4745762711864,0.04,893760.0,0.0,30.0,0.0,59.0,11.0,0.02,70.0,1000000.0,0.35,331.0,296366076.14,296366076.14,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chang_shu_go,chang_shu_go,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1900000.0,178464.0,0.04,893760.0,0.0,30.0,1.0,4.0,2.0,0.02,70.0,47500000.0,0.35,319.0,285757141.27,285757141.27,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
renleel,renleel,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,197500.0,3770.6666666666665,0.04,893760.0,0.0,30.0,7.0,20.0,48.0,0.02,70.0,4937500.0,0.35,267.0,238677753.75,238677753.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tam46066,tam46066,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1100000.0,71239.07142857143,0.04,893760.0,0.0,30.0,14.0,0.0,6.0,0.02,70.0,27500000.0,0.35,233.0,208944740.99,208944740.99,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thayphucmathip,thayphucmathip,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,854200.0,2666.84375,0.04,893760.0,0.0,30.0,0.0,32.0,22.0,0.02,70.0,21355000.0,0.35,146.0,131228591.83,131228591.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huonghoasangchanh2,huonghoasangchanh2,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,21600.0,875.3859649122807,0.04,893760.0,0.0,30.0,0.0,57.0,5.0,0.02,70.0,1000000.0,0.35,141.0,126835666.83,126835666.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huonghoabattu,huonghoabattu,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,26800.0,2638.4137931034484,0.04,893760.0,0.0,30.0,0.0,58.0,5.0,0.02,70.0,1000000.0,0.35,132.0,118543009.59,118543009.59,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tvt.happy,tvt.happy,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1695.0,1249.764705882353,0.04,893760.0,0.0,30.0,0.0,17.0,3.0,0.02,70.0,1000000.0,0.35,90.0,81207194.23,81207194.23,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_meomeo007,_meomeo007,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,301200.0,48392.0,0.04,893760.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,7530000.0,0.35,87.0,78152161.92,78152161.92,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vheu170cm,vheu170cm,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,30900.0,33408.4375,0.04,893760.0,0.0,30.0,16.0,0.0,5.0,0.02,70.0,1000000.0,0.35,81.0,72719422.08,72719422.08,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phothoitrang.dake,phothoitrang.dake,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,23600.0,1045.0,0.04,893760.0,0.0,30.0,0.0,11.0,24.0,0.02,70.0,1000000.0,0.35,74.0,66713853.35,66713853.35,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mc_quangtamm,mc_quangtamm,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,108100.0,3265.4268292682927,0.04,893760.0,0.0,30.0,1.0,81.0,3.0,0.02,70.0,2702500.0,0.35,69.0,62379154.72,62379154.72,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
senabeauty,senabeauty,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,611300.0,63297.75,0.04,893760.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,15282500.0,0.35,66.0,59843431.22,59843431.22,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
cherrynguyen0406,cherrynguyen0406,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1200000.0,12000.038461538461,0.04,893760.0,0.0,30.0,1.0,25.0,3.0,0.02,70.0,30000000.0,0.35,65.0,58726680.94,58726680.94,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
lannuochoa04,lannuochoa04,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,881.0,1113.6,0.04,893760.0,0.0,30.0,0.0,20.0,9.0,0.02,70.0,1000000.0,0.35,56.0,50492051.9,50492051.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huonghoabattu2,huonghoabattu2,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,52000.0,998.6923076923077,0.04,893760.0,0.0,30.0,0.0,52.0,5.0,0.02,70.0,1300000.0,0.35,52.0,46908582.75,46908582.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngocnhopnhep,ngocnhopnhep,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1994.0,485.80645161290323,0.04,893760.0,0.0,30.0,0.0,31.0,4.0,0.02,70.0,1000000.0,0.35,51.0,45598228.59,45598228.59,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_dung_6o,_dung_6o,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4279.0,1926.75,0.04,893760.0,0.0,30.0,0.0,12.0,1.0,0.02,70.0,1000000.0,0.35,50.0,44954162.74,44954162.74,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tranle.phunu30cong,tranle.phunu30cong,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,255700.0,1131.235294117647,0.04,893760.0,0.0,30.0,1.0,16.0,14.0,0.02,70.0,6392500.0,0.35,47.0,42831542.18,42831542.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dieu_kim_3,dieu_kim_3,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,39400.0,29893.53846153846,0.04,893760.0,0.0,30.0,3.0,23.0,1.0,0.02,70.0,1000000.0,0.35,47.0,42310247.96,42310247.96,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
minhlinh1991,minhlinh1991,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3577.0,1284.25,0.04,893760.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,1000000.0,0.35,41.0,37277946.44,37277946.44,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
luc_suy_luc_khong_,luc_suy_luc_khong_,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,12100.0,808.975,0.04,893760.0,0.0,30.0,80.0,0.0,25.0,0.02,70.0,1000000.0,0.35,40.0,36198555.27,36198555.27,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
cocu8881,cocu8881,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,13700.0,13053.666666666666,0.04,893760.0,0.0,30.0,0.0,3.0,1.0,0.02,70.0,1000000.0,0.35,37.0,33453112.18,33453112.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
su.siu.cp,su.siu.cp,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5376.0,2004.16,0.04,893760.0,0.0,30.0,0.0,25.0,5.0,0.02,70.0,1000000.0,0.35,34.0,30474291.37,30474291.37,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
khangtran2897,khangtran2897,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6001.0,4464.333333333333,0.04,893760.0,0.0,30.0,0.0,12.0,1.0,0.02,70.0,1000000.0,0.35,32.0,29139119.02,29139119.02,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
baclynne,baclynne,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,213700.0,0.0,0.04,893760.0,0.0,30.0,0.0,0.0,8.0,0.02,70.0,5342500.0,0.35,32.0,29136515.44,29136515.44,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
linhbaelii,linhbaelii,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,386000.0,61545.0,0.04,893760.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,9650000.0,0.35,30.0,27530814.4,27530814.4,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
lepthelittlekid,lepthelittlekid,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,859700.0,40523.666666666664,0.04,893760.0,0.0,30.0,5.0,1.0,7.0,0.02,70.0,21492500.0,0.35,29.0,26433182.01,26433182.01,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
van.anhng_,van.anhng_,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,525000.0,32993.0,0.04,893760.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,13125000.0,0.35,27.0,24770357.8,24770357.8,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
sontran649,sontran649,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,261400.0,0.0,0.04,893760.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,6535000.0,0.35,27.0,24326123.78,24326123.78,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
cap20101997,cap20101997,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2296.0,572.2105263157895,0.04,893760.0,0.0,30.0,12.0,26.0,5.0,0.02,70.0,1000000.0,0.35,26.0,23432080.83,23432080.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vinhkhang014,vinhkhang014,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,9449.0,10896.823529411764,0.04,893760.0,0.0,30.0,17.0,0.0,9.0,0.02,70.0,1000000.0,0.35,25.0,22541720.2,22541720.2,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mrsun.man56,mrsun.man56,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,9786.0,1594.090909090909,0.04,893760.0,0.0,30.0,11.0,0.0,3.0,0.02,70.0,1000000.0,0.35,24.0,21880724.71,21880724.71,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huynhanhreview,huynhanhreview,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,572400.0,5598.25,0.04,893760.0,0.0,30.0,16.0,0.0,2.0,0.02,70.0,14310000.0,0.35,23.0,21368576.94,21368576.94,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
xukashop87,xukashop87,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,167800.0,71566.33333333333,0.04,893760.0,0.0,30.0,9.0,0.0,6.0,0.02,70.0,4195000.0,0.35,22.0,19913969.75,19913969.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
man.trung.737,man.trung.737,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,180700.0,166101.0,0.04,893760.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,4517500.0,0.35,21.0,18990146.31,18990146.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kts.nguyenhalam,kts.nguyenhalam,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,501900.0,3302.2,0.04,893760.0,0.0,30.0,1.0,4.0,6.0,0.02,70.0,12547500.0,0.35,20.0,18602589.61,18602589.61,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tetotetuilahnguyendayy,tetotetuilahnguyendayy,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,224800.0,9292.5,0.04,893760.0,0.0,30.0,2.0,2.0,6.0,0.02,70.0,5620000.0,0.35,20.0,18147383.67,18147383.67,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuyquy1996,thuyquy1996,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,322700.0,8031.0,0.04,893760.0,0.0,30.0,5.0,0.0,3.0,0.02,70.0,8067500.0,0.35,20.0,18048163.98,18048163.98,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dungpham.sd,dungpham.sd,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2800000.0,12517.2,0.04,893760.0,0.0,30.0,0.0,5.0,3.0,0.02,70.0,70000000.0,0.35,19.0,17572952.2,17572952.2,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shop.em.loan,shop.em.loan,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3116.0,591.0754716981132,0.04,893760.0,0.0,30.0,0.0,53.0,2.0,0.02,70.0,1000000.0,0.35,19.0,17535795.18,17535795.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
touyen.224,touyen.224,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3177.0,2165.5,0.04,893760.0,0.0,30.0,4.0,0.0,3.0,0.02,70.0,1000000.0,0.35,18.0,16567316.28,16567316.28,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nhac8x.huongly,nhac8x.huongly,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,351300.0,18952.714285714286,0.04,893760.0,0.0,30.0,7.0,0.0,2.0,0.02,70.0,8782500.0,0.35,16.0,14639495.23,14639495.23,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
emxinh.nghiendep,emxinh.nghiendep,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,17100.0,2034.3333333333333,0.04,893760.0,0.0,30.0,0.0,3.0,9.0,0.02,70.0,1000000.0,0.35,15.0,14209568.46,14209568.46,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
minhnhi7252,minhnhi7252,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1546.0,237.15,0.04,893760.0,0.0,30.0,15.0,5.0,3.0,0.02,70.0,1000000.0,0.35,15.0,13577958.97,13577958.97,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hanhsiauth,hanhsiauth,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3707.0,288.25,0.04,893760.0,0.0,30.0,0.0,4.0,9.0,0.02,70.0,1000000.0,0.35,15.0,13524865.17,13524865.17,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dongshop37,dongshop37,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,198700.0,63631.5,0.04,893760.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,4967500.0,0.35,14.0,13224837.73,13224837.73,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nhung.lora.chinh.chu,nhung.lora.chinh.chu,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,195800.0,17178.0,0.04,893760.0,0.0,30.0,5.0,0.0,2.0,0.02,70.0,4895000.0,0.35,13.0,12090671.04,12090671.04,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vodangkhoa2608,vodangkhoa2608,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,419400.0,6905.2,0.04,893760.0,0.0,30.0,0.0,5.0,8.0,0.02,70.0,10485000.0,0.35,12.0,11165752.24,11165752.24,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chucareviewkhongbooking,chucareviewkhongbooking,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,951000.0,51223.0,0.04,893760.0,0.0,30.0,2.0,0.0,2.0,0.02,70.0,23775000.0,0.35,12.0,11073767.19,11073767.19,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngocna009,ngocna009,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,8896.0,1313.5,0.04,893760.0,0.0,30.0,2.0,0.0,1.0,0.02,70.0,1000000.0,0.35,11.0,9962654.38,9962654.38,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
quytinhtao1,quytinhtao1,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,36500.0,27194.0,0.04,893760.0,0.0,30.0,0.0,1.0,1.0,0.02,70.0,1000000.0,0.35,11.0,9909334.59,9909334.59,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hoanhathuynhreaction,hoanhathuynhreaction,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,631700.0,3228.4,0.04,893760.0,0.0,30.0,5.0,0.0,7.0,0.02,70.0,15792500.0,0.35,10.0,9633416.09,9633416.09,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
lehoanguyen1987,lehoanguyen1987,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,10000.0,369.0,0.04,893760.0,0.0,30.0,1.0,2.0,8.0,0.02,70.0,1000000.0,0.35,10.0,9594694.77,9594694.77,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopthoitrangbaby7,shopthoitrangbaby7,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7871.0,434.0,0.04,893760.0,0.0,30.0,0.0,5.0,4.0,0.02,70.0,1000000.0,0.35,9.0,8931540.88,8931540.88,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
congoffficial,congoffficial,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,17100.0,2100.6666666666665,0.04,893760.0,0.0,30.0,0.0,9.0,2.0,0.02,70.0,1000000.0,0.35,9.0,8210335.74,8210335.74,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thanhtapqua,thanhtapqua,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,117700.0,6864.7,0.04,893760.0,0.0,30.0,10.0,0.0,5.0,0.02,70.0,2942500.0,0.35,9.0,8143464.39,8143464.39,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thaolelmt,thaolelmt,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,29600.0,1158.0,0.04,893760.0,0.0,30.0,1.0,0.0,2.0,0.02,70.0,1000000.0,0.35,8.0,7973910.85,7973910.85,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
blume.official_,blume.official_,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,51500.0,2222.5,0.04,893760.0,0.0,30.0,0.0,2.0,17.0,0.02,70.0,1287500.0,0.35,8.0,7679233.84,7679233.84,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopvip999,shopvip999,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2633.0,358.38775510204084,0.04,893760.0,0.0,30.0,0.0,98.0,1.0,0.02,70.0,1000000.0,0.35,8.0,7479685.47,7479685.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dieuquan8,dieuquan8,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,22600.0,2030.0,0.04,893760.0,0.0,30.0,3.0,0.0,2.0,0.02,70.0,1000000.0,0.35,7.0,6813705.97,6813705.97,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
minhquanrevieww,minhquanrevieww,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,49900.0,9302.0,0.04,893760.0,0.0,30.0,5.0,0.0,2.0,0.02,70.0,1247500.0,0.35,7.0,6755844.48,6755844.48,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
asia.man65,asia.man65,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,10200.0,475.5,0.04,893760.0,0.0,30.0,2.0,0.0,1.0,0.02,70.0,1000000.0,0.35,7.0,6682930.73,6682930.73,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hientung63,hientung63,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,24800.0,996.5,0.04,893760.0,0.0,30.0,0.0,2.0,2.0,0.02,70.0,1000000.0,0.35,7.0,6634805.17,6634805.17,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tiendatk.99,tiendatk.99,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2324.0,702.375,0.04,893760.0,0.0,30.0,0.0,8.0,3.0,0.02,70.0,1000000.0,0.35,6.0,5923732.89,5923732.89,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
skincaredungcach.byson,skincaredungcach.byson,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,633400.0,0.0,0.04,893760.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,15835000.0,0.35,6.0,5710255.23,5710255.23,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
59.23,59.23,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1800000.0,0.0,0.04,893760.0,0.0,30.0,0.0,0.0,1.0,0.02,70.0,45000000.0,0.35,5.0,5308892.21,5308892.21,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
fun.beeee,fun.beeee,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,508900.0,499.0,0.04,893760.0,0.0,30.0,1.0,0.0,4.0,0.02,70.0,12722500.0,0.35,5.0,4928143.41,4928143.41,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngdiuthen,ngdiuthen,ARMAFVIETNAM,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,798200.0,42812.0,0.04,893760.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,19955000.0,0.35,5.0,4883613.65,4883613.65,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
